agent_1,agent_2,sat,dep,commit,ticks_tog,tick
9,6,1,-9,-9,1,2
9,7,-9,-3,0,0,2
9,8,4,8,0,0,2
9,10,4,-1,0,0,2
9,11,9,-4,0,0,2
9,12,-6,-5,0,0,2
9,13,-2,-8,0,0,2
9,14,-4,1,0,0,2
9,15,-2,-7,0,0,2
9,16,-6,-5,0,0,2
9,17,-5,-3,0,0,2
9,18,-10,-3,0,0,2
9,19,-2,4,0,0,2
9,20,5,-10,-9,1,2
10,1,-8,-1,0,0,2
10,2,4,-6,0,0,2
10,3,3,2,0,0,2
10,4,-7,8,0,0,2
10,5,15.25,-9.75,-1,1,2
10,6,-8,5,0,0,2
10,7,5,-4,0,0,2
10,8,6,6,0,0,2
10,9,8,-10,0,0,2
10,11,-6,8,0,0,2
10,12,0,7,0,0,2
10,13,-1,0.001,0,0,2
10,14,-8,-5,0,0,2
10,15,0,6,0,0,2
10,16,8.25,-9.75,-1,1,2
10,17,8,9,0,0,2
10,18,-5,10,0,0,2
10,19,6,-1,0,0,2
10,20,1,4,0,0,2
11,1,-10,-5,0,0,2
11,2,9,-3,0,0,2
11,3,0,-2,-6,1,2
11,4,-9,-1,0,0,2
11,5,-7,-8,0,0,2
11,6,-8,7,0,0,2
11,7,9,-5,0,0,2
11,8,-3,6,0,0,2
11,9,-8,8,0,0,2
11,10,-4,-10,0,0,2
11,12,1,7,0,0,2
11,13,7,-3,0,0,2
11,14,-3,9,0,0,2
11,15,10,2,0,0,2
11,16,-4,2,0,0,2
11,17,10,7,0,0,2
11,18,3,-4,0,0,2
11,19,-10,-3,0,0,2
11,20,12.2,22.2,-6,1,2
12,1,5,10,0,0,2
12,2,10,6.001,-9,1,2
12,3,-3,4,0,0,2
12,4,-2,-10,0,0,2
12,5,6,8,0,0,2
12,6,-8,-3,0,0,2
12,7,-3,7,0,0,2
12,8,4,0.001,0,0,2
12,9,7,-6,0,0,2
12,10,1,7,0,0,2
12,11,-6,-6,0,0,2
12,13,-5,6,0,0,2
12,14,5,10,0,0,2
12,15,-10,8,0,0,2
12,16,5,4,0,0,2
12,17,9,10,-9,1,2
12,18,-9,10,0,0,2
12,19,-1,5,0,0,2
12,20,-2,-8,0,0,2
13,1,-6,-2,0,0,2
13,2,10,-5,0,0,2
13,3,5,7,0,0,2
13,4,7,-7,0,0,2
13,5,2001,2002.001,-1,1,2
13,6,5,-9,0,0,2
13,7,3,-2,0,0,2
13,8,-6,-10,0,0,2
13,9,-3,0.001,0,0,2
13,10,-2,3,0,0,2
13,11,1,-10,0,0,2
13,12,4,-6,0,0,2
13,14,1,3,0,0,2
13,15,4,-7,0,0,2
13,16,-4,-10,0,0,2
13,17,9,-7,0,0,2
13,18,14.25,14.25,-1,1,2
13,19,0,1,0,0,2
13,20,8,0.001,0,0,2
14,1,-10,4,0,0,2
14,2,-1,0.001,0,0,2
14,3,-9,-2,0,0,2
14,4,3.33,3.33,-9,1,2
14,5,-10,6,0,0,2
14,6,7,7,0,0,2
14,7,-10,8,0,0,2
14,8,0,-8,-9,1,2
14,9,-5,9,0,0,2
14,10,0,1,0,0,2
14,11,2,8,0,0,2
14,12,3,6,0,0,2
14,13,2,4,0,0,2
14,15,7,2,0,0,2
14,16,4,4,0,0,2
14,17,-1,-10,0,0,2
14,18,-9,1,0,0,2
14,19,-5,1,0,0,2
14,20,10,8,0,0,2
15,1,-4,-10,0,0,2
15,2,-7,5,0,0,2
15,3,5,3,0,0,2
15,4,-6,-3,0,0,2
15,5,-4,-1,0,0,2
15,6,-4,1,0,0,2
15,7,-1,-3,0,0,2
15,8,4,-9,0,0,2
15,9,5,0.001,0,0,2
15,10,9,-9,0,0,2
15,11,1,4,0,0,2
15,12,1,-10,0,0,2
15,13,7,0.001,0,0,2
15,14,5,6,0,0,2
15,16,0,1,0,0,2
15,17,7.25,-8.75,-2,1,2
15,18,-3.5,-3.5,-2,1,2
15,19,-5,-4,0,0,2
15,20,-10,-1,0,0,2
16,1,5.25,-9.75,9,1,2
16,2,4,2,0,0,2
16,3,-8,7,0,0,2
16,4,1,10,0,0,2
16,5,3,-2,0,0,2
16,6,-9,0.001,0,0,2
16,7,-5,-1,0,0,2
16,8,-8,-6,0,0,2
16,9,-9,1,0,0,2
16,10,-8,-6,9,1,2
16,11,2,8,0,0,2
16,12,-5,-7,0,0,2
16,13,0,3,0,0,2
16,14,2,1,0,0,2
16,15,1,-9,0,0,2
16,17,-10,7,0,0,2
16,18,7,5,0,0,2
16,19,3,8,0,0,2
16,20,-4,1,0,0,2
17,1,4,-7,0,0,2
17,2,8,-3,0,0,2
17,3,2,-6,0,0,2
17,4,-1,3,0,0,2
17,5,6,-4,0,0,2
17,6,3,5,0,0,2
17,7,-7,0.001,0,0,2
17,8,-5,4,0,0,2
17,9,-3,-10,0,0,2
17,10,-3,6,0,0,2
17,11,-8,-2,0,0,2
17,12,2.33,16.33,-5,1,2
17,13,0,7,0,0,2
17,14,-4,7,0,0,2
17,15,1,7,-5,1,2
17,16,-5,3,0,0,2
17,18,-2,-5,0,0,2
17,19,4,-4,0,0,2
17,20,7,0.001,0,0,2
18,1,-5,-2,0,0,2
18,2,-9,-6,0,0,2
18,3,2,4,0,0,2
18,4,-7,10,0,0,2
18,5,3,5,0,0,2
18,6,-1,9,0,0,2
18,7,6,8,0,0,2
18,8,-5,-3,0,0,2
18,9,3,2,0,0,2
18,10,2,-8,0,0,2
18,11,7,-1,0,0,2
18,12,-1,3,0,0,2
18,13,-1,0,6,1,2
18,14,-4,10,0,0,2
18,15,8,13,6,1,2
18,16,-9,-2,0,0,2
18,17,1,-3,0,0,2
18,19,-7,-5,0,0,2
18,20,-10,4,0,0,2
19,1,5,-5,0,0,2
19,2,7,8,0,0,2
19,3,12,-3,4,1,2
19,4,-4,2,0,0,2
19,5,-2,-4,0,0,2
19,6,1,4,4,1,2
19,7,-6,5,0,0,2
19,8,-7,3,0,0,2
19,9,2,-5,0,0,2
19,10,7,-8,0,0,2
19,11,3,-2,0,0,2
19,12,-3,2,0,0,2
19,13,0,-9,0,0,2
19,14,-1,-10,0,0,2
19,15,8,-2,0,0,2
19,16,-9,10,0,0,2
19,17,2,7,0,0,2
19,18,-3,-5,0,0,2
19,20,-2,-1,0,0,2
20,1,8,-5,0,0,2
20,2,5,-7,0,0,2
20,3,-5,5,0,0,2
20,4,2,-5,0,0,2
20,5,-5,-1,0,0,2
20,6,-2,-7,0,0,2
20,7,-2,-7,0,0,2
20,8,0,8,0,0,2
20,9,4,-6,-2,1,2
20,10,2,7,0,0,2
20,11,1995,1992.001,-2,1,2
20,12,1,0.001,0,0,2
20,13,-10,2,0,0,2
20,14,9,1,0,0,2
20,15,-7,-9,0,0,2
20,16,-8,-5,0,0,2
20,17,8,-1,0,0,2
20,18,8,-8,0,0,2
20,19,1,-2,0,0,2
1,2,-1,4,0,0,3
1,3,-3,-9,0,0,3
1,4,-3,8,0,0,3
1,5,5,7,0,0,3
1,6,-7,-2,0,0,3
1,7,-11.83,-2.83,6,1,3
1,8,10,4,0,0,3
1,9,-3,-2,0,0,3
1,10,-1,-1,0,0,3
1,11,-8,4,0,0,3
1,12,-1,7,0,0,3
1,13,9,10,0,0,3
1,14,-2,8,0,0,3
1,15,3,-2,0,0,3
1,16,-0.5,-9.5,6,1,3
1,17,-5,-9,0,0,3
1,18,6,6,0,0,3
1,19,0.5,-9.5,6,1,3
1,20,4,-9,0,0,3
2,1,5,-8,0,0,3
2,3,4.17,8.17,-3,1,3
2,4,2005,2003.001,-3,1,3
2,5,5,-1,0,0,3
2,6,-5,2,0,0,3
2,7,-7,-10,0,0,3
2,8,1,-8,0,0,3
2,9,-7,-3,0,0,3
2,10,8,-9,0,0,3
2,11,10,5,0,0,3
2,12,-1.67,0.33000000000000007,-3,1,3
2,13,6,6,0,0,3
2,14,5,-5,0,0,3
2,15,7,-10,0,0,3
2,16,9,-1,0,0,3
2,17,2,-2,0,0,3
2,18,2,-4,0,0,3
2,19,-8,7,0,0,3
2,20,-9,-7,0,0,3
3,1,5,-4,0,0,3
3,2,9.9,7.9,8,1,3
3,4,3,0.001,0,0,3
3,5,-5,6,0,0,3
3,6,-8,3,0,0,3
3,7,-8,10,0,0,3
3,8,4,10,0,0,3
3,9,8,8,0,0,3
3,10,3,-1,0,0,3
3,11,13.79,10.79,8,1,3
3,12,-3,2,0,0,3
3,13,10,4,0,0,3
3,14,-8,-10,0,0,3
3,15,-10,-6,0,0,3
3,16,-1,9,0,0,3
3,17,0,-6,0,0,3
3,18,0,2,0,0,3
3,19,12.33,9.33,8,1,3
3,20,-9,5,0,0,3
4,1,0,-10,0,0,3
4,2,-0.5,-1.5,-1,1,3
4,3,-2,6,0,0,3
4,5,-10,7,0,0,3
4,6,2,1,0,0,3
4,7,-5,10,0,0,3
4,8,-5,-7,0,0,3
4,9,1,7,0,0,3
4,10,9,1,0,0,3
4,11,-5,-7,0,0,3
4,12,-2,-10,0,0,3
4,13,6,1,0,0,3
4,14,19.67,10.17,-3,2,3
4,15,-7,-4,0,0,3
4,16,-5,9,0,0,3
4,17,3,-5,0,0,3
4,18,2,1,0,0,3
4,19,1,-8,0,0,3
4,20,-7,3,0,0,3
5,1,-8,5,0,0,3
5,2,-5,-7,0,0,3
5,3,-6,8,0,0,3
5,4,-8,7,0,0,3
5,6,8,9,0,0,3
5,7,8,0.001,0,0,3
5,8,4,7,0,0,3
5,9,7,3,0,0,3
5,10,14.719999999999999,-1.2800000000000002,5,1,3
5,11,9,2,0,0,3
5,12,-3,-5,0,0,3
5,13,14.280000000000001,9.780000000000001,15,2,3
5,14,-10,-2,0,0,3
5,15,3,10,0,0,3
5,16,7,-1,0,0,3
5,17,5,9,0,0,3
5,18,-8,10,0,0,3
5,19,4,-2,0,0,3
5,20,3,-8,0,0,3
6,1,6,9,0,0,3
6,2,10,-8,0,0,3
6,3,-9,-3,0,0,3
6,4,-7,-1,0,0,3
6,5,7,-1,0,0,3
6,7,-5,5,0,0,3
6,8,-2,4,0,0,3
6,9,-3.52,-11.02,12,2,3
6,10,5,6,0,0,3
6,11,-9,-9,0,0,3
6,12,8,-3,0,0,3
6,13,-9,-7,0,0,3
6,14,-10,2,0,0,3
6,15,1,-4,0,0,3
6,16,9,-5,0,0,3
6,17,1,-5,0,0,3
6,18,-8,3,0,0,3
6,19,1.7199999999999998,5.72,4,1,3
6,20,-5,3,0,0,3
7,1,-13,-11,1,1,3
7,2,-1,-2,0,0,3
7,3,9,-3,0,0,3
7,4,-1,-3,0,0,3
7,5,4,3,0,0,3
7,6,-3,6,0,0,3
7,8,-2.4099999999999997,-6.41,3,2,3
7,9,-1,2,0,0,3
7,10,-7,10,0,0,3
7,11,10,3,0,0,3
7,12,-6,10,0,0,3
7,13,4,0.001,0,0,3
7,14,-3,9,0,0,3
7,15,4,-2,0,0,3
7,16,-1,9,0,0,3
7,17,9,10,0,0,3
7,18,0,8,0,0,3
7,19,0,-2,0,0,3
7,20,-10,3,0,0,3
8,1,-5,-7,0,0,3
8,2,-7,2,0,0,3
8,3,-9,-1,0,0,3
8,4,4,2,0,0,3
8,5,-10,-9,0,0,3
8,6,0,-4,0,0,3
8,7,-6,-5.5,3,2,3
8,9,-7,-9,0,0,3
8,10,8,4,0,0,3
8,11,-4,9,0,0,3
8,12,-7,9,0,0,3
8,13,3,7,0,0,3
8,14,-3,-5,1,1,3
8,15,7,-1,0,0,3
8,16,7,-7,0,0,3
8,17,-4,-8,0,0,3
8,18,-2,0.001,0,0,3
8,19,1,9,0,0,3
8,20,1,8,0,0,3
9,1,10,0.001,0,0,3
9,2,7,9,0,0,3
9,3,-3,-6,0,0,3
9,4,-9,-3,0,0,3
9,5,9,4,0,0,3
9,6,0.8599999999999999,-11.64,-27,2,3
9,7,-9,-3,0,0,3
9,8,4,8,0,0,3
9,10,4,-1,0,0,3
9,11,9,-4,0,0,3
9,12,-6,-5,0,0,3
9,13,-2,-8,0,0,3
9,14,-4,1,0,0,3
9,15,-2,-7,0,0,3
9,16,-6,-5,0,0,3
9,17,-5,-3,0,0,3
9,18,-10,-3,0,0,3
9,19,-2,4,0,0,3
9,20,5,-10,-9,1,3
10,1,-8,-1,0,0,3
10,2,4,-6,0,0,3
10,3,3,2,0,0,3
10,4,-7,8,0,0,3
10,5,15.25,-9.75,-1,1,3
10,6,-8,5,0,0,3
10,7,5,-4,0,0,3
10,8,6,6,0,0,3
10,9,8,-10,0,0,3
10,11,-6,8,0,0,3
10,12,0,7,0,0,3
10,13,-1,0.001,0,0,3
10,14,-8,-5,0,0,3
10,15,0,6,0,0,3
10,16,8.25,-9.75,-1,1,3
10,17,8,9,0,0,3
10,18,1.2000000000000002,9.2,-1,1,3
10,19,6,-1,0,0,3
10,20,1,4,0,0,3
11,1,-10,-5,0,0,3
11,2,9,-3,0,0,3
11,3,0,-2,-6,1,3
11,4,-9,-1,0,0,3
11,5,-7,-8,0,0,3
11,6,-8,7,0,0,3
11,7,9,-5,0,0,3
11,8,-3,6,0,0,3
11,9,-8,8,0,0,3
11,10,-4,-10,0,0,3
11,12,1,7,0,0,3
11,13,7,-3,0,0,3
11,14,-3,9,0,0,3
11,15,10,2,0,0,3
11,16,-4,2,0,0,3
11,17,10,7,0,0,3
11,18,3,-4,0,0,3
11,19,-10,-3,0,0,3
11,20,20.294999999999998,31.294999999999998,-18,2,3
12,1,5,10,0,0,3
12,2,10,6.001,-9,1,3
12,3,-3,4,0,0,3
12,4,-2,-10,0,0,3
12,5,6,8,0,0,3
12,6,-8,-3,0,0,3
12,7,-3,7,0,0,3
12,8,4,0.001,0,0,3
12,9,7,-6,0,0,3
12,10,1,7,0,0,3
12,11,-6,-6,0,0,3
12,13,-5,6,0,0,3
12,14,5,10,0,0,3
12,15,-10,8,0,0,3
12,16,5,4,0,0,3
12,17,11.6,15.6,-27,2,3
12,18,-9,10,0,0,3
12,19,-1,5,0,0,3
12,20,-2,-8,0,0,3
13,1,-6,-2,0,0,3
13,2,10,-5,0,0,3
13,3,5,7,0,0,3
13,4,7,-7,0,0,3
13,5,2504.5,2503.501,-3,2,3
13,6,5,-9,0,0,3
13,7,3,-2,0,0,3
13,8,-6,-10,0,0,3
13,9,-3,0.001,0,0,3
13,10,-2,3,0,0,3
13,11,1,-10,0,0,3
13,12,4,-6,0,0,3
13,14,1,3,0,0,3
13,15,4,-7,0,0,3
13,16,-4,-10,0,0,3
13,17,9,-7,0,0,3
13,18,14.25,14.25,-1,1,3
13,19,0,1,0,0,3
13,20,8,0.001,0,0,3
14,1,-10,4,0,0,3
14,2,-1,0.001,0,0,3
14,3,-9,-2,0,0,3
14,4,2.965,1.465,-27,2,3
14,5,-10,6,0,0,3
14,6,7,7,0,0,3
14,7,-10,8,0,0,3
14,8,0,-8,-9,1,3
14,9,-5,9,0,0,3
14,10,0,1,0,0,3
14,11,2,8,0,0,3
14,12,3,6,0,0,3
14,13,2,4,0,0,3
14,15,7,2,0,0,3
14,16,4,4,0,0,3
14,17,-1,-10,0,0,3
14,18,-9,1,0,0,3
14,19,-5,1,0,0,3
14,20,10,8,0,0,3
15,1,-4,-10,0,0,3
15,2,-7,5,0,0,3
15,3,5,3,0,0,3
15,4,-6,-3,0,0,3
15,5,-4,-1,0,0,3
15,6,-4,1,0,0,3
15,7,-1,-3,0,0,3
15,8,4,-9,0,0,3
15,9,5,0.001,0,0,3
15,10,9,-9,0,0,3
15,11,1,4,0,0,3
15,12,1,-10,0,0,3
15,13,7,0.001,0,0,3
15,14,5,6,0,0,3
15,16,2.5,-1.5,-2,1,3
15,17,7.25,-8.75,-2,1,3
15,18,-3.5,-3.5,-2,1,3
15,19,-5,-4,0,0,3
15,20,-10,-1,0,0,3
16,1,5.25,-9.75,9,1,3
16,2,4,2,0,0,3
16,3,-8,7,0,0,3
16,4,1,10,0,0,3
16,5,3,-2,0,0,3
16,6,-9,0.001,0,0,3
16,7,-5,-1,0,0,3
16,8,-8,-6,0,0,3
16,9,-9,1,0,0,3
16,10,-8,-6,9,1,3
16,11,2,8,0,0,3
16,12,-5,-7,0,0,3
16,13,0,3,0,0,3
16,14,2,1,0,0,3
16,15,-7,-15,9,1,3
16,17,-10,7,0,0,3
16,18,7,5,0,0,3
16,19,3,8,0,0,3
16,20,-4,1,0,0,3
17,1,4,-7,0,0,3
17,2,8,-3,0,0,3
17,3,2,-6,0,0,3
17,4,-1,3,0,0,3
17,5,6,-4,0,0,3
17,6,3,5,0,0,3
17,7,-7,0.001,0,0,3
17,8,-5,4,0,0,3
17,9,-3,-10,0,0,3
17,10,-3,6,0,0,3
17,11,-8,-2,0,0,3
17,12,2.9749999999999996,23.974999999999998,-15,2,3
17,13,0,7,0,0,3
17,14,-4,7,0,0,3
17,15,1,7,-5,1,3
17,16,-5,3,0,0,3
17,18,-2,-5,0,0,3
17,19,4,-4,0,0,3
17,20,7,0.001,0,0,3
18,1,-5,-2,0,0,3
18,2,-9,-6,0,0,3
18,3,2,4,0,0,3
18,4,-7,10,0,0,3
18,5,3,5,0,0,3
18,6,-1,9,0,0,3
18,7,6,8,0,0,3
18,8,-5,-3,0,0,3
18,9,3,2,0,0,3
18,10,4,-2,6,1,3
18,11,7,-1,0,0,3
18,12,-1,3,0,0,3
18,13,-1,0,6,1,3
18,14,-4,10,0,0,3
18,15,8,13,6,1,3
18,16,-9,-2,0,0,3
18,17,1,-3,0,0,3
18,19,-7,-5,0,0,3
18,20,-10,4,0,0,3
19,1,10.9,3.9000000000000004,4,1,3
19,2,7,8,0,0,3
19,3,12,-3,4,1,3
19,4,-4,2,0,0,3
19,5,-2,-4,0,0,3
19,6,1,4,4,1,3
19,7,-6,5,0,0,3
19,8,-7,3,0,0,3
19,9,2,-5,0,0,3
19,10,7,-8,0,0,3
19,11,3,-2,0,0,3
19,12,-3,2,0,0,3
19,13,0,-9,0,0,3
19,14,-1,-10,0,0,3
19,15,8,-2,0,0,3
19,16,-9,10,0,0,3
19,17,2,7,0,0,3
19,18,-3,-5,0,0,3
19,20,-2,-1,0,0,3
20,1,8,-5,0,0,3
20,2,5,-7,0,0,3
20,3,-5,5,0,0,3
20,4,2,-5,0,0,3
20,5,-5,-1,0,0,3
20,6,-2,-7,0,0,3
20,7,-2,-7,0,0,3
20,8,0,8,0,0,3
20,9,4,-6,-2,1,3
20,10,2,7,0,0,3
20,11,2493.5,2486.001,-6,2,3
20,12,1,0.001,0,0,3
20,13,-10,2,0,0,3
20,14,9,1,0,0,3
20,15,-7,-9,0,0,3
20,16,-8,-5,0,0,3
20,17,8,-1,0,0,3
20,18,8,-8,0,0,3
20,19,1,-2,0,0,3
1,2,-1,4,0,0,4
1,3,-3,-9,0,0,4
1,4,-3,8,0,0,4
1,5,5,7,0,0,4
1,6,-7,-2,0,0,4
1,7,-11.83,-2.83,6,1,4
1,8,10,4,0,0,4
1,9,-3,-2,0,0,4
1,10,-1,-1,0,0,4
1,11,-8,4,0,0,4
1,12,-1,7,0,0,4
1,13,9,10,0,0,4
1,14,-2,8,0,0,4
1,15,-3,-8,6,1,4
1,16,-0.5,-9.5,6,1,4
1,17,-5,-9,0,0,4
1,18,6,6,0,0,4
1,19,0.5,-9.5,6,1,4
1,20,4,-9,0,0,4
2,1,5,-8,0,0,4
2,3,4.17,8.17,-3,1,4
2,4,2005,2003.001,-3,1,4
2,5,5,-1,0,0,4
2,6,-5,2,0,0,4
2,7,-7,-10,0,0,4
2,8,1,-8,0,0,4
2,9,-3.83,2.17,-3,1,4
2,10,8,-9,0,0,4
2,11,10,5,0,0,4
2,12,-1.67,0.33000000000000007,-3,1,4
2,13,6,6,0,0,4
2,14,5,-5,0,0,4
2,15,7,-10,0,0,4
2,16,9,-1,0,0,4
2,17,2,-2,0,0,4
2,18,2,-4,0,0,4
2,19,-8,7,0,0,4
2,20,-9,-7,0,0,4
3,1,5,-4,0,0,4
3,2,9.9,7.9,8,1,4
3,4,3,0.001,0,0,4
3,5,-5,6,0,0,4
3,6,-8,3,0,0,4
3,7,-8,10,0,0,4
3,8,4,10,0,0,4
3,9,8,8,0,0,4
3,10,3,-1,0,0,4
3,11,13.79,10.79,8,1,4
3,12,-3,2,0,0,4
3,13,21.5,6.5,8,1,4
3,14,-8,-10,0,0,4
3,15,-10,-6,0,0,4
3,16,-1,9,0,0,4
3,17,0,-6,0,0,4
3,18,0,2,0,0,4
3,19,12.33,9.33,8,1,4
3,20,-9,5,0,0,4
4,1,0,-10,0,0,4
4,2,-0.5,-1.5,-1,1,4
4,3,-2,6,0,0,4
4,5,-10,7,0,0,4
4,6,2,1,0,0,4
4,7,-5,10,0,0,4
4,8,-5,-7,0,0,4
4,9,1,7,0,0,4
4,10,9,1,0,0,4
4,11,-5,-7,0,0,4
4,12,-2,-10,0,0,4
4,13,6,1,0,0,4
4,14,19.67,10.17,-3,2,4
4,15,-7,-4,0,0,4
4,16,-5,9,0,0,4
4,17,9.9,-5.1,-1,1,4
4,18,2,1,0,0,4
4,19,1,-8,0,0,4
4,20,-7,3,0,0,4
5,1,-8,5,0,0,4
5,2,-5,-7,0,0,4
5,3,-6,8,0,0,4
5,4,-8,7,0,0,4
5,6,8,9,0,0,4
5,7,8,0.001,0,0,4
5,8,4,7,0,0,4
5,9,7,3,0,0,4
5,10,14.719999999999999,-1.2800000000000002,5,1,4
5,11,9,2,0,0,4
5,12,-3,-5,0,0,4
5,13,14.280000000000001,9.780000000000001,15,2,4
5,14,-10,-2,0,0,4
5,15,3,10,0,0,4
5,16,19.5,4.5,5,1,4
5,17,5,9,0,0,4
5,18,-8,10,0,0,4
5,19,4,-2,0,0,4
5,20,3,-8,0,0,4
6,1,6,9,0,0,4
6,2,10,-8,0,0,4
6,3,-9,-3,0,0,4
6,4,-7,-1,0,0,4
6,5,7,-1,0,0,4
6,7,-5,5,0,0,4
6,8,-2,4,0,0,4
6,9,-3.52,-11.02,12,2,4
6,10,5,6,0,0,4
6,11,-9,-9,0,0,4
6,12,8,-3,0,0,4
6,13,-9,-7,0,0,4
6,14,-10,2,0,0,4
6,15,1,-4,0,0,4
6,16,9,-5,0,0,4
6,17,1,-5,0,0,4
6,18,-8,3,0,0,4
6,19,0.8249999999999997,3.3249999999999997,12,2,4
6,20,-5,3,0,0,4
7,1,-13,-11,1,1,4
7,2,-1,-2,0,0,4
7,3,9,-3,0,0,4
7,4,-1,-3,0,0,4
7,5,4,3,0,0,4
7,6,-3,6,0,0,4
7,8,-2.4099999999999997,-6.41,3,2,4
7,9,-1,2,0,0,4
7,10,-7,10,0,0,4
7,11,10,3,0,0,4
7,12,-6,10,0,0,4
7,13,4,0.001,0,0,4
7,14,-3,9,0,0,4
7,15,4,-2,0,0,4
7,16,-1,9,0,0,4
7,17,9,10,0,0,4
7,18,-3.75,8.25,1,1,4
7,19,0,-2,0,0,4
7,20,-10,3,0,0,4
8,1,-5,-7,0,0,4
8,2,-7,2,0,0,4
8,3,-9,-1,0,0,4
8,4,4,2,0,0,4
8,5,-10,-9,0,0,4
8,6,0,-4,0,0,4
8,7,-6,-5.5,3,2,4
8,9,-7,-9,0,0,4
8,10,2.5,-2.5,1,1,4
8,11,-4,9,0,0,4
8,12,-7,9,0,0,4
8,13,3,7,0,0,4
8,14,-3,-5,1,1,4
8,15,7,-1,0,0,4
8,16,7,-7,0,0,4
8,17,-4,-8,0,0,4
8,18,-2,0.001,0,0,4
8,19,1,9,0,0,4
8,20,1,8,0,0,4
9,1,10,0.001,0,0,4
9,2,2,-1,-9,1,4
9,3,-3,-6,0,0,4
9,4,-9,-3,0,0,4
9,5,9,4,0,0,4
9,6,0.8599999999999999,-11.64,-27,2,4
9,7,-9,-3,0,0,4
9,8,4,8,0,0,4
9,10,4,-1,0,0,4
9,11,9,-4,0,0,4
9,12,-6,-5,0,0,4
9,13,-2,-8,0,0,4
9,14,-4,1,0,0,4
9,15,-2,-7,0,0,4
9,16,-6,-5,0,0,4
9,17,-5,-3,0,0,4
9,18,-10,-3,0,0,4
9,19,-2,4,0,0,4
9,20,5,-10,-9,1,4
10,1,-8,-1,0,0,4
10,2,4,-6,0,0,4
10,3,3,2,0,0,4
10,4,-7,8,0,0,4
10,5,15.25,-9.75,-1,1,4
10,6,-8,5,0,0,4
10,7,5,-4,0,0,4
10,8,10.33,3.33,-1,1,4
10,9,8,-10,0,0,4
10,11,-6,8,0,0,4
10,12,0,7,0,0,4
10,13,-1,0.001,0,0,4
10,14,-8,-5,0,0,4
10,15,0,6,0,0,4
10,16,8.25,-9.75,-1,1,4
10,17,8,9,0,0,4
10,18,1.2000000000000002,9.2,-1,1,4
10,19,6,-1,0,0,4
10,20,1,4,0,0,4
11,1,-10,-5,0,0,4
11,2,9,-3,0,0,4
11,3,0,-2,-6,1,4
11,4,-9,-1,0,0,4
11,5,-7,-8,0,0,4
11,6,-8,7,0,0,4
11,7,9,-5,0,0,4
11,8,-3,6,0,0,4
11,9,-8,8,0,0,4
11,10,-4,-10,0,0,4
11,12,1,7,0,0,4
11,13,7,-3,0,0,4
11,14,-3,9,0,0,4
11,15,10,2,0,0,4
11,16,-4,2,0,0,4
11,17,10,7,0,0,4
11,18,3,-4,0,0,4
11,19,-10,-3,0,0,4
11,20,27.19833333333333,38.864999999999995,-36,3,4
12,1,5,10,0,0,4
12,2,10,6.001,-9,1,4
12,3,-3,4,0,0,4
12,4,-2,-10,0,0,4
12,5,6,8,0,0,4
12,6,-8,-3,0,0,4
12,7,-3,7,0,0,4
12,8,4,0.001,0,0,4
12,9,7,-6,0,0,4
12,10,1,7,0,0,4
12,11,-6,-6,0,0,4
12,13,-5,6,0,0,4
12,14,10.2,21.2,-9,1,4
12,15,-10,8,0,0,4
12,16,5,4,0,0,4
12,17,11.6,15.6,-27,2,4
12,18,-9,10,0,0,4
12,19,-1,5,0,0,4
12,20,-2,-8,0,0,4
13,1,-6,-2,0,0,4
13,2,10,-5,0,0,4
13,3,14.79,12.79,-1,1,4
13,4,7,-7,0,0,4
13,5,2504.5,2503.501,-3,2,4
13,6,5,-9,0,0,4
13,7,3,-2,0,0,4
13,8,-6,-10,0,0,4
13,9,-3,0.001,0,0,4
13,10,-2,3,0,0,4
13,11,1,-10,0,0,4
13,12,4,-6,0,0,4
13,14,1,3,0,0,4
13,15,4,-7,0,0,4
13,16,-4,-10,0,0,4
13,17,9,-7,0,0,4
13,18,14.25,14.25,-1,1,4
13,19,0,1,0,0,4
13,20,8,0.001,0,0,4
14,1,-10,4,0,0,4
14,2,-1,0.001,0,0,4
14,3,-9,-2,0,0,4
14,4,2.965,1.465,-27,2,4
14,5,-10,6,0,0,4
14,6,7,7,0,0,4
14,7,-10,8,0,0,4
14,8,0,-8,-9,1,4
14,9,-5,9,0,0,4
14,10,0,1,0,0,4
14,11,2,8,0,0,4
14,12,3.33,3.33,-9,1,4
14,13,2,4,0,0,4
14,15,7,2,0,0,4
14,16,4,4,0,0,4
14,17,-1,-10,0,0,4
14,18,-9,1,0,0,4
14,19,-5,1,0,0,4
14,20,10,8,0,0,4
15,1,1.2000000000000002,-9.8,-2,1,4
15,2,-7,5,0,0,4
15,3,5,3,0,0,4
15,4,-6,-3,0,0,4
15,5,-4,-1,0,0,4
15,6,-4,1,0,0,4
15,7,-1,-3,0,0,4
15,8,4,-9,0,0,4
15,9,5,0.001,0,0,4
15,10,9,-9,0,0,4
15,11,1,4,0,0,4
15,12,1,-10,0,0,4
15,13,7,0.001,0,0,4
15,14,5,6,0,0,4
15,16,2.5,-1.5,-2,1,4
15,17,7.25,-8.75,-2,1,4
15,18,-3.5,-3.5,-2,1,4
15,19,-5,-4,0,0,4
15,20,-10,-1,0,0,4
16,1,5.25,-9.75,9,1,4
16,2,4,2,0,0,4
16,3,-8,7,0,0,4
16,4,1,10,0,0,4
16,5,-3,-6,9,1,4
